id,county,name,type,star,ind_month,shift,num_infant,num_one,num_two,num_three,num_four,num_five,num_twelve,num_total,children_lic,children_max,cat_op,scc,employees,month,year
34000540,Forsyth,"Tonya's Tiny Tots, Llc",Home,5 Star H 2C,12,3,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,Y,1,August,2022
34000542,Forsyth,Cole's Christian Home Day Care,Home,5 Star H 2C,3,1,1,1,0,0,2,1,1,6,8,8,Independent Family Residence,Y,1,August,2022
34000542,Forsyth,Cole's Christian Home Day Care,Home,5 Star H 2C,3,2,1,0,0,0,0,0,0,1,8,8,Independent Family Residence,Y,1,August,2022
34000542,Forsyth,Cole's Christian Home Day Care,Home,5 Star H 2C,3,3,0,0,0,1,0,0,0,1,8,8,Independent Family Residence,Y,1,August,2022
34000549,Forsyth,Teddy Bear Tender Care,Home,3 Star H 2C,8,1,1,1,0,1,2,0,0,5,8,8,Independent Doublewide,Y,1,August,2022
34000549,Forsyth,Teddy Bear Tender Care,Home,3 Star H 2C,8,2,0,0,0,0,0,0,0,0,8,8,Independent Doublewide,Y,1,August,2022
34000549,Forsyth,Teddy Bear Tender Care,Home,3 Star H 2C,8,3,0,0,0,0,0,0,0,0,8,8,Independent Doublewide,Y,1,August,2022
34000556,Forsyth,T's Creation Christian Home Child Provider,Home,5 Star H 2C,12,1,0,0,1,1,2,0,3,7,8,8,Independent Family Residence,Y,1,August,2022
34000556,Forsyth,T's Creation Christian Home Child Provider,Home,5 Star H 2C,12,2,0,0,1,0,1,0,4,6,8,8,Independent Family Residence,Y,1,August,2022
34000556,Forsyth,T's Creation Christian Home Child Provider,Home,5 Star H 2C,12,3,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,Y,1,August,2022
34000579,Forsyth,Tiny Feet Christian Day Care,Home,3 Star H 2C,6,1,1,1,0,2,0,0,0,4,8,8,Independent Family Residence,Y,1,August,2022
34000579,Forsyth,Tiny Feet Christian Day Care,Home,3 Star H 2C,6,2,0,0,0,0,0,0,1,1,8,8,Independent Family Residence,Y,1,August,2022
34000579,Forsyth,Tiny Feet Christian Day Care,Home,3 Star H 2C,6,3,0,0,0,0,0,0,2,2,8,8,Independent Family Residence,Y,1,August,2022
